program_normalized_name	institution_code	program_code	year	cutoff	capacity	notes
BACHELOR OF URBAN AND REGIONAL PLANNING		1165340	2022	18.692		
BACHELOR OF ARTS (HISTORY & ECONOMICS)		1057342	2023	18.831		
BACHELOR OF ARTS (HISTORY & ECONOMICS)		1057342	2022	19.914		
BACHELOR OF ARTS (HISTORY & ECONOMICS)		1105342	2023	18.831		
BACHELOR OF ARTS (HISTORY & ECONOMICS)		1105342	2022	19.914		
BACHELOR OF SCIENCE (DAIRY TECHNOLOGY & MANAGEMENT)		1057345	2023	15.864		
BACHELOR OF SCIENCE (DAIRY TECHNOLOGY & MANAGEMENT)		1057345	2022	17.043		
BACHELOR OF SCIENCE (AGRICULTURE & HUMAN ECOLOGY EXTENSION)		1057346	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE & HUMAN ECOLOGY EXTENSION)		1057346	2022	25.432		
BACHELOR OF SCIENCE (APPLIED AQUATIC SCIENCE)		1057347	2023	15.864		
BACHELOR OF SCIENCE (APPLIED AQUATIC SCIENCE)		1057347	2022	17.043		
BACHELOR OF SCIENCE (APPLIED AQUATIC SCIENCE)		1087347	2023	15.864		
BACHELOR OF SCIENCE (APPLIED AQUATIC SCIENCE)		1087347	2022	17.043		
BACHELOR OF SCIENCE (NATURAL RESOURCE MANAGEMENT)		1114348	2023	15.864		
BACHELOR OF SCIENCE (NATURAL RESOURCE MANAGEMENT)		1114348	2022	17.043		
BACHELOR OF SCIENCE (NATURAL RESOURCE MANAGEMENT)		1057348	2023	15.864		
BACHELOR OF SCIENCE (NATURAL RESOURCE MANAGEMENT)		1057348	2022	17.043		
BACHELOR OF SCIENCE (NATURAL RESOURCE MANAGEMENT)		1082348	2023	15.864		
BACHELOR OF SCIENCE (NATURAL RESOURCE MANAGEMENT)		1082348	2022	17.043		
BACHELOR OF SCIENCE (NATURAL RESOURCE MANAGEMENT)		1105348	2023	15.864		
BACHELOR OF SCIENCE (NATURAL RESOURCE MANAGEMENT)		1105348	2022	17.043		
BACHELOR OF SCIENCE (NATURAL RESOURCE MANAGEMENT)		1087348	2023	15.864		
BACHELOR OF SCIENCE (NATURAL RESOURCE MANAGEMENT)		1087348	2022	17.043		
BACHELOR OF SCIENCE (NATURAL RESOURCE MANAGEMENT)		1570348	2023	15.864		
BACHELOR OF SCIENCE (NATURAL RESOURCE MANAGEMENT)		1570348	2022	17.043		
BACHELOR OF SCIENCE (MINING AND MINERAL PROCESSING ENGINEERING)		1091349	2023	15.683		
BACHELOR OF SCIENCE (MINING AND MINERAL PROCESSING ENGINEERING)		1091349	2022	15.982		
BACHELOR OF SCIENCE (MINING AND MINERAL PROCESSING ENGINEERING)		1249349	2023	15.683		
BACHELOR OF SCIENCE (MINING AND MINERAL PROCESSING ENGINEERING)		1249349	2022	15.982		
BACHELOR OF SCIENCE (ELECTRONIC AND COMPUTER ENGINEERING)		1249350	2023	40.823		
BACHELOR OF SCIENCE (ELECTRONIC AND COMPUTER ENGINEERING)		1249350	2022	39.921		
BACHELOR OF SCIENCE (ELECTRONIC AND COMPUTER ENGINEERING)		1079350	2023	15.683		
BACHELOR OF SCIENCE (ELECTRONIC AND COMPUTER ENGINEERING)		1079350	2022	15.982		
BACHELOR OF SCIENCE (LAND RESOURCE PLANNING & MANAGEMENT)		1249351	2023	15.864		
BACHELOR OF SCIENCE (LAND RESOURCE PLANNING & MANAGEMENT)		1249351	2022	17.043		
BACHELOR OF SCIENCE (FINANCIAL ENGINEERING)		1079352	2023	18.831		
BACHELOR OF SCIENCE (FINANCIAL ENGINEERING)		1079352	2022	19.914		
BACHELOR OF SCIENCE (FINANCIAL ENGINEERING)		1249352	2023	32.04		
BACHELOR OF SCIENCE (FINANCIAL ENGINEERING)		1249352	2022	30.296		
BACHELOR OF LANDSCAPE ARCHITECTURE		1249353	2023	34.016		
BACHELOR OF LANDSCAPE ARCHITECTURE		1249353	2022	36.138		
BACHELOR OF SCIENCE (FOOD OPERATIONS MANAGEMENT)		1114353	2023	21.375		
BACHELOR OF SCIENCE (FOOD OPERATIONS MANAGEMENT)		1249639	2023	23.871		
BACHELOR OF SCIENCE (FOOD OPERATIONS MANAGEMENT)		1249639	2022	26.265		
BACHELOR OF SCIENCE (ENVIRONMENTAL HORTICULTURE & LANDSCAPING TECHNOLOGY)		1249354	2023	15.864		
BACHELOR OF SCIENCE (ENVIRONMENTAL HORTICULTURE & LANDSCAPING TECHNOLOGY)		1249354	2022	17.043		
BACHELOR OF SCIENCE (SEED SCIENCE & TECHNOLOGY		1114355	2023	15.864		
BACHELOR OF SCIENCE (SOILS & LAND USE MANAGEMENT)		1114357	2023	15.864		
BACHELOR OF SCIENCE IN APPLIED ANIMAL LABORATORY SCIENCE		1114358	2023	15.864		
BACHELOR OF SCIENCE IN BIOTECHNOLOGY AND BIOSAFETY		1114359	2023	15.683		
BACHELOR OF SCIENCE IN BIOTECHNOLOGY AND BIOSAFETY		1114359	2022	16.974		
BACHELOR OF SCIENCE IN ENTOMOLOGY AND PARASITOLOGY		1114360	2023	15.683		
BACHELOR OF SCIENCE IN ETHNOBOTANY		1114356	2023	15.864		
BACHELOR OF EDUCATION (HOME SCIENCE AND TECHNOLOGY)		1114362	2023	28.651		
BACHELOR OF EDUCATION (HOME SCIENCE AND TECHNOLOGY)		1114362	2022	27.864		
BACHELOR OF EDUCATION (HOME SCIENCE AND TECHNOLOGY)		1229362	2023	28.055		
BACHELOR OF EDUCATION (HOME SCIENCE AND TECHNOLOGY)		1229362	2022	27.55		
BACHELOR OF SCIENCE (PHYSICS WITH APPROPRIATE TECHNOLOGY)		1082366	2023	15.683		
BACHELOR OF SCIENCE (PHYSICS WITH APPROPRIATE TECHNOLOGY)		1082366	2022	16.974		
BACHELOR OF SCIENCE (PHYSICS WITH APPROPRIATE TECHNOLOGY)		1470366	2023	15.683		
BACHELOR OF SCIENCE (PHYSICS WITH APPROPRIATE TECHNOLOGY)		1470366	2022	16.974		
BACHELOR OF SCIENCE (PHYSICS)		1073366	2023	15.683		
BACHELOR OF SCIENCE (PHYSICS)		1073366	2022	16.974		
BACHELOR OF SCIENCE (PHYSICS)		1108366	2023	15.683		
BACHELOR OF SCIENCE (PHYSICS)		1108366	2022	16.974		
BACHELOR OF SCIENCE (PHYSICS)		1117366	2023	15.683		
BACHELOR OF SCIENCE (PHYSICS)		1117366	2022	16.974		
BACHELOR OF SCIENCE (PHYSICS)		1165366	2023	15.683		
BACHELOR OF SCIENCE (PHYSICS)		1165366	2022	16.974		
BACHELOR OF SCIENCE (PHYSICS)		1480366	2023	15.683		
BACHELOR OF SCIENCE (PHYSICS)		1480366	2022	16.974		
BACHELOR OF SCIENCE (PHYSICS)		1229366	2023	15.683		
BACHELOR OF SCIENCE (PHYSICS)		1229366	2022	22.631		
BACHELOR OF SCIENCE (PHYSICS)		1515366	2023	15.683		
BACHELOR OF SCIENCE (PHYSICS)		1515366	2022	16.974		
BACHELOR OF SCIENCE (PHYSICS)		1105366	2023	15.683		
BACHELOR OF SCIENCE (PHYSICS)		1105366	2022	22.827		
BACHELOR OF SCIENCE (PHYSICS)		1240366	2023	15.683		
BACHELOR OF SCIENCE (PHYSICS)		1240366	2022	16.974		
BACHELOR OF SCIENCE (SUGAR AND AGRO PROCESSING TECHNOLOGY)		1082367	2023	15.864		
BACHELOR OF SCIENCE (SUGAR AND AGRO PROCESSING TECHNOLOGY)		1082367	2022	17.043		
BACHELOR OF SCIENCE (EMERGENCY MANAGEMENT & HUMANITARIAN ASSISTANCE)		1082368	2023	22.449		
BACHELOR OF SCIENCE (EMERGENCY MANAGEMENT & HUMANITARIAN ASSISTANCE)		1082368	2022	22.916		
BACHELOR OF SCIENCE (LAND ADMINISTRATION)		1112371	2023	22.582		
BACHELOR OF SCIENCE (LAND ADMINISTRATION)		1112371	2022	28.02		
BACHELOR OF TECHNOLOGY (DESIGN)		1112372	2023	25.621		
BACHELOR OF TECHNOLOGY (DESIGN)		1112372	2022	24.127		
BACHELOR OF SCIENCE (GEOPHYSICS)		1249377	2023	15.683		
BACHELOR OF SCIENCE (GEOPHYSICS)		1249377	2022	17.363		
BACHELOR OF TECHNOLOGY (GEOINFORMATION TECHNOLOGY)		1112378	2023	15.683		
BACHELOR OF TECHNOLOGY (GEOINFORMATION TECHNOLOGY)		1112378	2022	17.363		
BACHELOR OF TECHNOLOGY (NUTRITION AND DIETETICS)		1112381	2023	25.924		
BACHELOR OF TECHNOLOGY (NUTRITION AND DIETETICS)		1112381	2022	31.312		
BACHELOR OF TECHNOLOGY (HOTEL AND RESTAURANT MANAGEMENT)		1112382	2023	24.783		
BACHELOR OF TECHNOLOGY (HOTEL AND RESTAURANT MANAGEMENT)		1112382	2022	27.947		
BACHELOR OF TECHNOLOGY (MEDICAL LABORATORY SCIENCE)		1112383	2023	38.712		
BACHELOR OF TECHNOLOGY (MEDICAL LABORATORY SCIENCE)		1112383	2022	37.612		
BACHELOR OF TECHNOLOGY (MEDICAL LABORATORY SCIENCE)		1063194	2023	35.897		
BACHELOR OF TECHNOLOGY (MEDICAL LABORATORY SCIENCE)		1063194	2022	35.103		
BACHELOR OF TECHNOLOGY (BUSINESS INFORMATION TECHNOLOGY)		1112384	2023	31.928		
BACHELOR OF TECHNOLOGY (BUSINESS INFORMATION TECHNOLOGY)		1112384	2022	33.696		
BACHELOR OF ARTS (COMMUNICATION & MEDIA TECHNOLOGY, WITH IT)		1229385	2023	26.826		
BACHELOR OF ARTS (COMMUNICATION & MEDIA TECHNOLOGY, WITH IT)		1229385	2022	31.315		
BACHELOR OF ARTS (COMMUNICATION & MEDIA TECHNOLOGY, WITH IT)		1057385	2023	28.757		
BACHELOR OF ARTS (COMMUNICATION & MEDIA TECHNOLOGY, WITH IT)		1057385	2022	32.431		
BACHELOR OF ARTS (COMMUNICATION & MEDIA TECHNOLOGY, WITH IT)		1087385	2023	24.677		
BACHELOR OF ARTS (COMMUNICATION & MEDIA TECHNOLOGY, WITH IT)		1087385	2022	30.229		
BACHELOR OF ARTS (COMMUNICATION & MEDIA TECHNOLOGY, WITH IT)		1176385	2023	23.924		
BACHELOR OF ARTS (COMMUNICATION & MEDIA TECHNOLOGY, WITH IT)		1176385	2022	27.845		
BACHELOR OF SCIENCE IN COMMUNITY RESOURCE MANAGEMENT		1170386	2023	22.449		
BACHELOR OF SCIENCE IN COMMUNITY RESOURCE MANAGEMENT		1170386	2022	22.916		
BACHELOR OF SCIENCE (APPLIED COMPUTER SCIENCE)		1105388	2023	25.991		
BACHELOR OF SCIENCE (APPLIED COMPUTER SCIENCE)		1105388	2022	26.345		
BACHELOR OF SCIENCE (APPLIED COMPUTER SCIENCE)		1057388	2023	24.666		
BACHELOR OF SCIENCE (APPLIED COMPUTER SCIENCE)		1057388	2022	24.203		
BACHELOR OF SCIENCE (APPLIED COMPUTER SCIENCE)		1087388	2023	27.312		
BACHELOR OF SCIENCE (APPLIED COMPUTER SCIENCE)		1087388	2022	28.435		
BACHELOR OF SCIENCE (APPLIED COMPUTER SCIENCE)		1162388	2023	18.814		
BACHELOR OF SCIENCE (APPLIED COMPUTER SCIENCE)		1162388	2022	18.638		
BACHELOR OF SCIENCE (APPLIED COMPUTER SCIENCE)		1103388	2023	18.814		
BACHELOR OF SCIENCE (APPLIED COMPUTER SCIENCE)		1103388	2022	18.638		
BACHELOR OF SCIENCE IN FORESTRY ECOSYSTEM MANAGEMENT		1165389	2022	17.043		
BACHELOR OF SCIENCE IN FORESTRY ECOSYSTEM MANAGEMENT		1166389	2023	15.864		
BACHELOR OF SCIENCE IN FORESTRY ECOSYSTEM MANAGEMENT		1166389	2022	17.043		
BACHELOR OF ARTS IN PHILOSOPHY		1105392	2023	22.449		
BACHELOR OF ARTS IN PHILOSOPHY		1105392	2022	22.916		
BACHELOR OF ARTS IN PHILOSOPHY		1165392	2022	22.916		
BACHELOR OF ARTS IN PHILOSOPHY		1480392	2023	22.449		
BACHELOR OF ARTS IN PHILOSOPHY		1480392	2022	22.916		
BACHELOR OF ARTS IN PHILOSOPHY		1475392	2023	22.449		
BACHELOR OF ARTS IN PHILOSOPHY		1475392	2022	22.916		
BACHELOR OF ARTS IN LANGUAGE AND COMMUNICATION		1165393	2023	22.449		
BACHELOR OF ARTS IN LANGUAGE AND COMMUNICATION		1165393	2022	22.916		
BACHELOR OF ARTS IN LITERATURE, THEATRE AND FILM		1165394	2023	22.449		
BACHELOR OF ARTS IN LITERATURE, THEATRE AND FILM		1165394	2022	22.916		
BACHELOR OF TECHNOLOGY (JOURNALISM AND MASS COMMUNICATION)		1112400	2023	29.336		
BACHELOR OF TECHNOLOGY (JOURNALISM AND MASS COMMUNICATION)		1112400	2022	33.986		
BACHELOR OF SCIENCE (DRY LAND, AGRICULTURE & ENTERPRISE DEVELOPMENT)		1111402	2023	15.864		
BACHELOR OF SCIENCE (DRY LAND, AGRICULTURE & ENTERPRISE DEVELOPMENT)		1111402	2022	17.043		
BACHELOR OF SCIENCE (DRY LAND, AGRICULTURE & ENTERPRISE DEVELOPMENT)		1117402	2023	15.864		
BACHELOR OF SCIENCE (DRY LAND, AGRICULTURE & ENTERPRISE DEVELOPMENT)		1117402	2022	17.043		
BACHELOR OF SCIENCE (DRY LAND, AGRICULTURE & ENTERPRISE DEVELOPMENT)		1495402	2023	15.864		
BACHELOR OF SCIENCE (DRY LAND, AGRICULTURE & ENTERPRISE DEVELOPMENT)		1495402	2022	17.043		
BACHELOR OF SCIENCE (DRY LAND, AGRICULTURE & ENTERPRISE DEVELOPMENT)		1057402	2023	15.864		
BACHELOR OF SCIENCE (DRY LAND, AGRICULTURE & ENTERPRISE DEVELOPMENT)		1057402	2022	17.043		
BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS)		1077405	2023	15.864		
BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS)		1077405	2022	17.043		
BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS)		1082405	2023	15.864		
BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS)		1082405	2022	24.427		
BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS)		1240405	2023	15.864		
BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS)		1061405	2023	15.864		
BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS)		1061405	2022	17.043		
BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS)		1105405	2023	15.864		
BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS)		1105405	2022	23.318		
BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS)		1244405	2023	15.864		
BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS)		1244405	2022	17.043		
BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS)		1249405	2023	28.234		
BACHELOR OF SCIENCE (HUMAN NUTRITION AND DIETETICS)		1249405	2022	33.006		
BACHELOR OF SCIENCE (MATHEMATICS WITH IT)		1082409	2023	18.831		
BACHELOR OF SCIENCE (MATHEMATICS WITH IT)		1082409	2022	19.914		
BACHELOR OF SCIENCE (MATHEMATICS WITH IT)		1470409	2023	18.831		
BACHELOR OF SCIENCE (MATHEMATICS WITH IT)		1470409	2022	19.914		
BACHELOR OF SCIENCE (MATHEMATICS WITH IT)		1240409	2023	30.696		
BACHELOR OF SCIENCE (MATHEMATICS WITH IT)		1240409	2022	19.914		
BACHELOR OF SCIENCE (MATHEMATICS WITH IT)		1249409	2023	38.717		
BACHELOR OF SCIENCE (MATHEMATICS WITH IT)		1249409	2022	36.902		
BACHELOR OF SCIENCE (MATHEMATICS WITH IT)		1080409	2023	34.371		
BACHELOR OF SCIENCE (MATHEMATICS WITH IT)		1080409	2022	28.948		
BACHELOR OF SCIENCE (MATHEMATICS WITH IT)		1103409	2023	28.508		
BACHELOR OF SCIENCE (MATHEMATICS WITH IT)		5145409	2023	18.831		
BACHELOR OF SCIENCE (AGRICULTURAL EXTENSION EDUCATION)		1053415	2023	23.293		
BACHELOR OF SCIENCE (AGRICULTURAL EXTENSION EDUCATION)		1053415	2022	17.043		
BACHELOR OF SCIENCE (AGRICULTURAL EXTENSION EDUCATION)		1114415	2023	29.726		
BACHELOR OF SCIENCE (AGRICULTURAL EXTENSION EDUCATION)		1114415	2022	31.155		
BACHELOR OF SCIENCE (AGRICULTURAL EXTENSION EDUCATION)		1253415	2023	26.472		
BACHELOR OF SCIENCE (AGRICULTURAL EXTENSION EDUCATION)		1253415	2022	25.146		
BACHELOR OF SCIENCE (AGRICULTURAL EXTENSION EDUCATION)		1240415	2023	23.133		
BACHELOR OF SCIENCE (AGRICULTURAL EXTENSION EDUCATION)		1240415	2022	26.202		
BACHELOR OF SCIENCE (AGRICULTURAL EXTENSION EDUCATION)		1700415	2023	23.5		
BACHELOR OF SCIENCE (AGRICULTURAL EXTENSION EDUCATION)		1700415	2022	23.984		
BACHELOR OF SCIENCE (AGRICULTURAL EXTENSION EDUCATION)		1244415	2023	21.858		
BACHELOR OF SCIENCE (AGRICULTURAL EXTENSION EDUCATION)		1244415	2022	17.043		
BACHELOR OF SCIENCE (AGRICULTURAL EXTENSION EDUCATION)		1091415	2023	21.858		
BACHELOR OF SCIENCE (AGRICULTURAL EXTENSION EDUCATION)		1091415	2022	17.043		
BACHELOR OF EDUCATION (AGRICULTURAL EDUCATION)		1114416	2023	21.858		
BACHELOR OF EDUCATION (AGRICULTURAL EDUCATION)		1114416	2022	23.83		
BACHELOR OF SCIENCE (AGRICULTURAL EDUCATION AND EXTENSION)		1118416	2023	21.858		
BACHELOR OF SCIENCE (AGRICULTURAL EDUCATION AND EXTENSION)		1118416	2022	23.891		
BACHELOR OF SCIENCE (AGRICULTURAL EDUCATION AND EXTENSION)		1087615	2023	21.858		
BACHELOR OF SCIENCE (AGRICULTURAL EDUCATION AND EXTENSION)		1087615	2022	17.043		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1176417	2023	21.858		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1176417	2022	17.043		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1061417	2023	21.858		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1061417	2022	17.043		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1057417	2023	31.668		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1057417	2022	32.271		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1108417	2023	23.641		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1108417	2022	27.661		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1111417	2023	27.979		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1111417	2022	30.714		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1093417	2023	21.858		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1093417	2022	17.043		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1105417	2023	23.619		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1105417	2022	29.752		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1263417	2023	26.761		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1263417	2022	28.915		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1073417	2023	24.326		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1073417	2022	22.531		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1082417	2023	23.795		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1082417	2022	28.269		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1685417	2023	21.858		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1685417	2022	17.043		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1229417	2023	24.692		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1229417	2022	29.781		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1515417	2023	21.858		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1515417	2022	17.043		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1117417	2023	21.858		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1117417	2022	24.25		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1570417	2023	21.858		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1570417	2022	17.043		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1087417	2023	23.556		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1087417	2022	25.479		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1166417	2023	21.858		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1166417	2022	23.433		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1246417	2023	21.858		
BACHELOR OF AGRICULTURAL EDUCATION & EXTENSION		1246417	2022	17.043		
BACHELOR OF SCIENCE WITH EDUCATION		1114418	2023	21.858		
BACHELOR OF SCIENCE WITH EDUCATION		1244418	2023	21.858		
BACHELOR OF SCIENCE WITH EDUCATION		1244418	2022	22.358		
BACHELOR OF SCIENCE WITH EDUCATION		1253418	2023	21.858		
BACHELOR OF SCIENCE WITH EDUCATION		1253418	2022	22.358		
BACHELOR OF SCIENCE (INTEGRATED FOREST RESOURCES MANAGEMENT)		1057419	2023	15.864		
BACHELOR OF SCIENCE (INTEGRATED FOREST RESOURCES MANAGEMENT)		1057419	2022	17.043		
BACHELOR OF SCIENCE (CROP PROTECTION)		1240421	2023	15.864		
BACHELOR OF SCIENCE (CROP PROTECTION)		1240421	2022	17.043		
BACHELOR OF SCIENCE (CROP PROTECTION)		1249421	2023	15.864		
BACHELOR OF SCIENCE (CROP PROTECTION)		1249421	2022	17.043		
BACHELOR OF SCIENCE (CROP IMPROVEMENT & PROTECTION)		1111422	2023	15.864		
BACHELOR OF SCIENCE (CROP IMPROVEMENT & PROTECTION)		1111422	2022	17.043		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1079423	2023	15.864		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1079423	2022	17.043		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1082423	2023	26.463		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1082423	2022	24.088		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1240423	2023	15.864		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1240423	2022	24.213		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1053423	2023	15.864		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1053423	2022	17.043		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1063423	2023	24.706		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1063423	2022	17.043		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1077423	2023	15.864		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1077423	2022	17.043		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1111423	2023	29.458		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1111423	2022	29.513		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1192423	2023	15.864		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1192423	2022	17.043		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1246423	2023	24.02		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1246423	2022	17.043		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1087423	2023	24.064		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1087423	2022	25.528		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1093423	2023	25.523		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1093423	2022	25.02		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1249423	2023	24.867		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1249423	2022	25.776		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1279423	2023	15.864		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1279423	2022	17.043		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1480423	2022	17.043		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1570423	2023	15.864		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		1570423	2022	17.043		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		4275423	2023	15.864		
BACHELOR OF SCIENCE (COMMUNITY HEALTH & DEVELOPMENT)		4275423	2022	17.043		
BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED PHYSICS)		1112424	2023	15.683		
BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED PHYSICS)		1112424	2022	16.974		
BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED PHYSICS)		1170424	2023	15.683		
BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED PHYSICS)		1170424	2022	16.974		
BACHELOR OF TECHNOLOGY (INDUSTRIAL AND APPLIED CHEMISTRY)		1112425	2023	25.448		
BACHELOR OF TECHNOLOGY (INDUSTRIAL AND APPLIED CHEMISTRY)		1112425	2022	25.966		
BACHELOR OF SCIENCE (INFORMATICS)		1073428	2023	18.814		
BACHELOR OF SCIENCE (INFORMATICS)		1073428	2022	18.638		
BACHELOR OF SCIENCE (INFORMATICS)		1253428	2023	18.814		
BACHELOR OF SCIENCE (INFORMATICS)		1253428	2022	18.638		
BACHELOR OF SCIENCE (INFORMATICS)		1114428	2023	18.814		
BACHELOR OF SCIENCE (INFORMATICS)		1114428	2022	18.638		
BACHELOR OF SCIENCE (EXERCISE & SPORT SCIENCE)		1111434	2023	19.92		
BACHELOR OF SCIENCE (EXERCISE & SPORT SCIENCE)		1111434	2022	20.402		
BACHELOR OF SPORTS MANAGEMENT		1253435	2023	19.92		
BACHELOR OF SPORTS MANAGEMENT		1253435	2022	20.402		
BACHELOR OF SPORTS MANAGEMENT		1176435	2023	19.92		
BACHELOR OF SPORTS MANAGEMENT		1176435	2022	20.402		
BACHELOR OF SCIENCE (HEALTH PROMOTION)		1111618	2023	19.92		
BACHELOR OF SCIENCE (HEALTH PROMOTION)		1111618	2022	26.232		
BACHELOR OF SCIENCE (HEALTH PROMOTION)		1082436	2023	19.92		
BACHELOR OF SCIENCE (HEALTH PROMOTION)		1082436	2022	20.402		
BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY)		1166437	2023	15.683		
BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY)		1166437	2022	16.974		
BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY)		1249437	2023	31.058		
BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY)		1249437	2022	33.576		
BACHELOR OF SCIENCE (MOLECULAR & CELLULAR BIOLOGY)		1111438	2023	15.683		
BACHELOR OF SCIENCE (MOLECULAR & CELLULAR BIOLOGY)		1111438	2022	16.974		
BACHELOR OF EDUCATION TECHNOLOGY (COMPUTER STUDIES)		1082442	2023	15.683		
